customer_id,age,gender,income_bracket,marital_status,num_dependents,avg_purchase_value,purchase_frequency,last_purchase_days_ago,preferred_payment_method,num_categories_purchased,loyalty_program_member,avg_basket_size,refund_count,complaints_last_year,weekday_shopper,email_open_rate,sms_response,ad_clicks_last_month,coupon_used,last_campaign_response_days,campaign_channel,discount_sensitivity,newsletter_subscription,targeted_ads_viewed,campaign_conversion_rate,avg_session_duration,pages_per_session,bounce_rate,mobile_user,app_user,desktop_user,avg_click_depth,search_queries_per_month,product_views_last_week,time_on_product_page,scroll_depth_percent,exit_rate,session_count_last_month,logged_in_sessions,guest_sessions,preferred_language,account_creation_method,browser_response_time,agreed_to_terms,social_media_engagement_score,referral_code_used,customer_feedback_score,offline_event_participation,target
CUST_008332,65,Male,Medium,Married,1,191.75,15,335,Digital Wallet,12,Yes,2.0,2,0,Yes,0.16,No,3,Yes,317,App,0.68,Subscribed,4,0.403,4.7,3.9,0.71,Yes,No,Yes,2.5,2,72,75.06,64.9,0.24,3,4,3,Other,Google,1168,True,,YES,,nan,0
CUST_008333,63,Male,High,Widowed,5,161.29,7,177,Cash,13,Yes,1.3,2,0,Yes,0.03,No,2,Yes,299,Email,0.47,Subscribed,4,0.252,-0.81,3.2,0.33,No,Yes,Yes,1.5,10,13,37.36,13.0,0.23,11,5,2,English,Apple,2959,False,66.32699585466511,nan,,nan,0
CUST_008334,43,Female,Medium,Single,2,143.36,14,288,Card,13,Yes,5.4,1,1,Yes,0.69,No,0,No,255,App,0.85,Unsubscribed,8,0.375,6.9,4.0,0.3,Yes,Yes,Yes,1.8,7,13,43.94,22.2,0.44,8,6,4,Portuguese,Manual,3481,True,62.7547898577451,nan,,nan,0
CUST_008335,65,Female,High,Widowed,0,154.61,7,3,Card,6,Yes,1.9,3,1,Yes,0.2,Yes,1,No,91,SMS,0.94,Unsubscribed,4,0.454,5.79,5.8,0.78,Yes,Yes,No,1.6,6,24,40.03,61.8,0.48,10,11,1,Other,Apple,2159,False,49.154516417663594,YES,,nan,0
CUST_008336,56,Female,Medium,Widowed,4,262.76,9,47,Cash,2,Yes,3.3,1,1,Yes,0.07,No,1,No,130,Website,0.5,Subscribed,2,0.23,3.77,4.7,0.57,No,Yes,No,1.7,5,39,16.25,41.1,0.36,7,4,4,Other,Manual,2675,False,61.665467057472085,nan,,nan,0
CUST_008337,58,Female,Medium,Married,2,259.83,11,20,Cash,7,Yes,4.0,1,0,Yes,0.9,Yes,2,No,269,SMS,0.3,Subscribed,6,0.424,4.48,1.9,0.19,Yes,Yes,No,3.2,6,78,34.8,56.9,0.27,9,4,3,Portuguese,Manual,3012,True,,nan,,nan,0
CUST_008338,21,Female,Medium,Widowed,2,203.38,10,27,Digital Wallet,3,No,1.5,1,1,Yes,0.51,No,1,No,263,Website,0.51,Subscribed,0,0.102,4.41,6.7,0.51,No,Yes,Yes,2.3,4,26,15.8,13.4,0.21,7,6,5,Portuguese,Manual,4154,True,,YES,3.4043794449695066,Yes,0
CUST_008339,47,Female,Medium,Divorced,1,211.9,9,267,Card,8,Yes,1.9,0,0,Yes,0.84,Yes,2,No,241,Email,0.86,Subscribed,2,0.229,8.84,3.3,0.84,Yes,Yes,No,2.3,3,2,66.31,50.9,0.41,10,6,4,Spanish,Manual,1352,True,,nan,,nan,0
CUST_008340,47,Female,Medium,Married,2,215.53,5,188,Digital Wallet,1,Yes,5.3,1,0,Yes,0.37,No,1,No,331,SMS,0.6,Subscribed,9,0.435,3.59,6.0,0.42,No,Yes,Yes,2.1,5,79,33.5,16.5,0.22,8,2,2,Other,Manual,2789,True,,nan,,nan,0
CUST_008341,39,Other,Low,Single,3,106.9,10,62,Digital Wallet,9,No,5.0,2,1,Yes,0.98,No,1,No,239,Website,0.53,Subscribed,3,0.194,5.17,3.8,0.19,No,Yes,No,2.4,5,77,56.23,70.5,0.47,5,9,3,English,Google,3537,True,,nan,,nan,1
CUST_008342,28,Male,High,Divorced,2,141.13,14,237,Card,3,No,3.7,0,0,Yes,0.83,No,1,No,295,SMS,0.4,Subscribed,8,0.39,10.56,4.7,0.68,Yes,Yes,No,2.4,5,84,-1.18,53.0,0.33,6,4,3,Portuguese,Facebook,2740,False,,nan,,nan,1
CUST_008343,19,Female,Medium,Single,2,288.46,5,93,Cash,6,Yes,2.7,0,0,Yes,0.66,No,3,No,107,App,0.32,Subscribed,1,0.007,6.51,4.6,0.26,Yes,No,No,4.4,4,83,49.21,20.9,0.31,7,13,1,English,Google,4506,True,,nan,,nan,1
CUST_008344,61,Male,High,Widowed,1,255.4,9,38,Card,7,Yes,5.6,3,0,Yes,0.4,No,1,Yes,86,App,0.36,Subscribed,0,0.389,7.64,4.0,0.68,Yes,No,No,1.1,3,48,12.35,50.5,0.47,7,10,3,Spanish,Manual,3498,True,,nan,,nan,0
CUST_008345,29,Female,Medium,Single,0,224.0,10,44,Digital Wallet,14,Yes,4.0,3,0,Yes,0.28,No,2,Yes,52,SMS,0.5,Unsubscribed,3,0.028,6.5,1.3,0.41,No,No,No,1.4,4,75,36.13,30.7,0.24,12,6,3,Other,Manual,2110,False,,nan,,nan,0
CUST_008346,47,Male,Low,Widowed,1,145.51,13,119,Card,12,Yes,4.0,2,0,No,0.75,No,2,No,134,Website,0.88,Subscribed,7,0.138,6.11,2.4,0.17,Yes,Yes,No,2.5,5,83,36.73,44.1,0.34,11,5,0,English,Google,2100,True,33.96691033135819,nan,,nan,0
CUST_008347,53,Female,Medium,Divorced,1,221.62,6,70,Cash,13,Yes,1.8,1,0,Yes,0.14,No,4,No,203,SMS,0.45,Subscribed,5,0.12,8.01,2.9,0.59,No,Yes,No,3.0,5,27,57.4,49.8,0.5,12,4,3,Portuguese,Google,1588,False,,nan,,Yes,0
CUST_008348,35,Female,Medium,Divorced,2,208.74,8,49,Cash,9,No,2.7,4,0,Yes,0.43,No,2,Yes,181,App,0.43,Unsubscribed,0,0.471,1.72,3.5,0.57,Yes,Yes,No,3.7,2,86,27.37,66.7,0.23,7,6,2,Other,Manual,3701,True,,nan,,nan,1
CUST_008349,43,Other,High,Married,2,196.67,6,90,Digital Wallet,10,Yes,0.5,2,0,No,0.48,No,1,No,300,App,0.33,Subscribed,9,0.412,3.48,2.5,0.62,Yes,Yes,No,1.3,5,45,63.22,92.5,0.44,9,13,3,Portuguese,Manual,4231,False,,nan,,nan,0
CUST_008350,70,Other,Medium,Divorced,2,253.33,8,291,Card,14,No,2.4,1,0,Yes,0.29,No,1,No,124,Email,0.18,Subscribed,5,0.036,1.65,7.6,0.89,Yes,Yes,No,2.6,4,70,67.87,56.6,0.28,9,4,3,Spanish,Google,1118,True,52.38355093278572,nan,,nan,0
CUST_008351,24,Other,Low,Widowed,2,177.68,9,123,Digital Wallet,2,Yes,3.2,0,2,No,0.23,No,2,Yes,53,App,0.46,Subscribed,5,0.449,8.44,3.8,0.47,Yes,Yes,No,-0.3,4,66,34.99,15.5,0.24,5,5,1,Portuguese,Google,1648,False,,nan,3.71170221472528,nan,0
CUST_008352,78,Male,Medium,Married,0,205.05,6,173,Digital Wallet,14,Yes,0.4,0,0,Yes,0.97,No,0,No,330,App,0.52,Subscribed,0,0.156,6.28,3.0,0.9,Yes,Yes,No,0.9,3,9,41.08,16.2,0.45,13,6,3,Other,Facebook,2416,True,58.38189105425368,nan,,nan,0
CUST_008353,18,Other,Medium,Widowed,0,170.36,12,97,Card,13,Yes,5.4,2,0,No,0.31,No,1,No,2,Email,0.76,Subscribed,9,0.335,7.57,3.3,0.64,Yes,No,No,1.4,7,37,45.77,59.3,0.37,3,5,0,Spanish,Google,3042,True,,NO,,No,0
CUST_008354,75,Male,Medium,Single,1,224.36,14,5,Cash,3,Yes,2.6,1,0,Yes,0.61,No,3,No,305,SMS,0.48,Subscribed,5,0.053,2.95,6.1,0.49,Yes,Yes,No,2.4,3,81,60.82,93.5,0.25,12,7,2,Other,Manual,2892,False,,nan,,nan,1
CUST_008355,43,Female,Medium,Married,1,146.18,7,129,Cash,13,Yes,3.1,4,1,Yes,0.38,Yes,6,Yes,143,Email,0.4,Subscribed,7,0.124,6.02,3.6,0.27,No,Yes,Yes,0.6,3,53,46.21,91.0,0.21,9,10,0,Spanish,Facebook,2117,False,,nan,,nan,0
CUST_008356,40,Male,Low,Widowed,2,184.95,10,147,Digital Wallet,4,Yes,5.3,0,0,Yes,0.42,No,1,No,187,Website,0.22,Subscribed,8,0.076,1.96,2.7,0.39,Yes,Yes,No,-0.5,5,45,56.37,63.6,0.2,6,5,5,Other,Google,3411,False,28.15653317672077,nan,,nan,1
CUST_008357,43,Female,Low,Widowed,5,229.77,10,139,Cash,2,Yes,1.6,1,2,No,0.7,No,2,No,162,SMS,0.66,Subscribed,7,0.431,5.88,2.8,0.61,Yes,Yes,No,2.1,5,32,88.02,44.1,0.38,10,5,3,Portuguese,Google,1387,True,,nan,4.306288569099172,nan,1
CUST_008358,62,Other,Medium,Divorced,2,173.21,12,129,Digital Wallet,6,No,2.4,1,1,Yes,0.61,Yes,3,No,262,App,0.2,Unsubscribed,7,0.347,5.99,3.8,0.31,Yes,No,No,2.1,4,18,33.6,50.6,0.4,8,6,0,Other,Google,3321,True,70.83598244099669,YES,,nan,1
CUST_008359,23,Female,Low,Married,3,194.24,12,145,Card,9,Yes,4.6,0,2,No,0.98,Yes,2,No,179,SMS,0.64,Unsubscribed,0,0.476,9.07,4.9,0.41,No,Yes,No,0.2,5,29,4.17,49.4,0.48,6,6,0,Portuguese,Manual,4815,False,,nan,1.687643756094049,nan,1
CUST_008360,23,Female,Medium,Widowed,1,294.15,9,351,Card,5,No,3.3,2,1,No,0.6,No,5,No,275,Email,0.46,Subscribed,5,0.39,8.1,3.2,0.17,Yes,Yes,Yes,0.1,9,16,59.86,32.0,0.4,6,6,5,Portuguese,Apple,3113,True,41.761712340934885,nan,,nan,0
CUST_008361,61,Female,Medium,Divorced,2,268.95,12,108,Cash,8,No,1.3,1,3,Yes,0.02,No,1,Yes,358,SMS,0.94,Unsubscribed,2,0.423,3.25,3.5,0.15,No,Yes,No,1.1,5,93,64.33,65.2,0.16,11,7,1,English,Google,1427,False,,nan,,Yes,0
CUST_008362,25,Male,High,Single,2,237.25,12,182,Cash,12,Yes,5.5,0,0,Yes,0.52,No,0,No,285,Email,0.58,Subscribed,2,0.192,1.88,3.7,0.76,No,Yes,Yes,2.3,2,10,23.14,28.2,0.29,4,1,6,English,Apple,3285,True,,NO,,nan,1
CUST_008363,41,Female,High,Married,1,210.62,10,145,Digital Wallet,8,No,1.0,0,0,Yes,0.09,No,0,No,200,App,0.67,Unsubscribed,2,0.002,6.65,4.3,0.41,No,Yes,No,2.3,5,70,49.57,18.2,0.11,4,8,2,Other,Google,3924,True,44.85610980177954,nan,,nan,0
CUST_008364,39,Female,Medium,Married,1,196.83,13,48,Card,7,Yes,2.5,1,0,Yes,0.72,No,2,No,311,Email,0.61,Unsubscribed,8,0.157,4.14,3.0,0.78,Yes,Yes,No,0.2,2,93,75.59,58.4,0.27,14,7,4,Spanish,Apple,3108,True,,NO,,nan,0
CUST_008365,36,Male,Medium,Married,1,155.14,10,23,Card,11,Yes,1.3,2,0,Yes,0.95,No,1,No,221,Email,0.28,Subscribed,8,0.447,3.33,2.3,0.11,Yes,Yes,Yes,3.1,2,36,78.98,41.6,0.48,7,4,4,Other,Google,4568,True,49.87243949518751,nan,,nan,0
CUST_008366,54,Male,Medium,Married,3,149.03,16,354,Card,9,Yes,2.6,1,1,Yes,0.56,No,2,Yes,264,App,0.25,Unsubscribed,5,0.159,6.42,5.2,0.43,Yes,Yes,No,1.3,4,81,30.12,84.6,0.17,11,5,1,Portuguese,Apple,3292,False,,nan,,nan,0
CUST_008367,35,Male,Low,Widowed,2,159.57,16,128,Digital Wallet,3,Yes,2.6,0,1,Yes,0.11,No,4,Yes,110,Email,0.82,Subscribed,7,0.283,6.62,3.6,0.87,No,Yes,No,2.0,4,46,45.49,43.0,0.26,8,5,0,Portuguese,Manual,1831,True,44.73807254008129,nan,,nan,0
CUST_008368,48,Female,Low,Single,2,224.0,9,45,Digital Wallet,4,Yes,6.0,0,1,No,0.01,No,3,No,94,Email,0.56,Subscribed,2,0.468,5.21,4.8,0.54,Yes,No,No,2.8,5,48,47.65,20.0,0.18,11,12,2,English,Google,1231,True,,nan,,nan,0
CUST_008369,79,Male,Medium,Divorced,2,191.03,7,111,Digital Wallet,8,Yes,2.1,0,2,Yes,0.33,No,6,No,120,SMS,0.2,Subscribed,2,0.144,6.09,2.0,0.86,Yes,No,Yes,1.1,4,17,43.75,17.8,0.37,7,5,1,Other,Apple,2145,False,40.231118636125586,nan,,nan,0
CUST_008370,54,Male,High,Widowed,2,184.39,8,340,Card,2,Yes,4.3,0,0,Yes,0.66,Yes,4,No,44,App,0.41,Subscribed,7,0.186,6.41,2.1,0.48,Yes,No,Yes,3.2,1,71,34.41,41.0,0.27,3,6,3,Other,Facebook,1081,False,,nan,,nan,0
CUST_008371,47,Male,Low,Widowed,1,190.67,8,271,Cash,11,Yes,3.6,1,1,Yes,0.26,No,2,No,352,Website,0.63,Subscribed,6,0.362,8.94,4.6,0.41,Yes,Yes,Yes,3.9,4,35,44.89,34.4,0.39,3,6,2,Spanish,Manual,3809,True,,nan,1.8435361889575705,nan,0
CUST_008372,74,Female,Medium,Married,0,122.1,11,180,Card,11,No,3.7,0,0,No,0.23,No,1,No,181,SMS,0.36,Subscribed,9,0.17,9.58,1.9,0.12,Yes,Yes,Yes,0.3,8,37,41.29,70.2,0.22,8,6,1,Spanish,Apple,3270,True,,nan,3.1849614815887377,nan,0
CUST_008373,59,Female,Medium,Widowed,3,170.3,6,104,Cash,14,No,4.4,0,0,Yes,0.25,No,4,Yes,56,App,-0.3,Unsubscribed,8,0.345,3.92,2.6,0.24,Yes,Yes,Yes,1.7,5,12,32.67,57.2,0.27,7,5,1,Other,Facebook,2123,False,63.83962566168559,nan,,nan,0
CUST_008374,50,Female,High,Single,0,179.8,3,290,Digital Wallet,12,Yes,3.4,2,0,Yes,0.96,No,4,No,147,Email,0.25,Unsubscribed,2,0.042,2.63,4.5,0.53,No,Yes,No,2.1,5,69,51.9,97.4,0.12,10,7,2,Portuguese,Manual,3664,True,48.31807954773048,NO,,nan,1
CUST_008375,27,Female,Low,Widowed,1,110.26,10,152,Digital Wallet,8,Yes,0.6,1,1,Yes,0.52,No,1,No,109,Website,0.51,Unsubscribed,5,0.025,4.59,3.8,0.19,Yes,Yes,Yes,3.1,2,4,75.7,30.1,0.19,10,9,0,Other,Apple,1714,True,,nan,,nan,0
CUST_008376,54,Male,Low,Widowed,0,220.97,13,295,Digital Wallet,10,Yes,4.0,0,0,Yes,0.07,No,0,Yes,30,Website,0.57,Subscribed,7,0.493,7.85,5.2,0.49,Yes,No,No,1.4,6,47,35.49,51.3,0.28,10,7,2,Spanish,Apple,4620,False,,nan,,nan,0
CUST_008377,29,Male,High,Divorced,1,219.73,10,159,Digital Wallet,11,Yes,2.4,0,0,Yes,0.7,Yes,1,No,153,SMS,0.65,Unsubscribed,0,0.36,7.16,4.5,0.28,No,Yes,No,2.5,3,21,34.58,41.0,0.44,6,7,0,Portuguese,Google,3234,False,,YES,,nan,0
CUST_008378,71,Female,Low,Widowed,0,262.39,9,60,Card,7,Yes,4.8,0,0,Yes,0.92,No,3,Yes,287,SMS,0.13,Subscribed,0,0.146,7.89,4.6,0.88,No,Yes,No,1.5,4,28,51.53,78.7,0.12,5,5,3,Other,Facebook,2696,False,50.27688621076073,nan,,nan,0
CUST_008379,47,Male,Medium,Single,1,196.94,13,31,Digital Wallet,6,Yes,2.2,0,2,Yes,0.44,No,2,Yes,240,App,0.33,Subscribed,2,0.298,8.71,3.8,0.75,Yes,Yes,No,2.8,9,90,6.79,39.5,0.16,10,4,1,Other,Apple,2449,True,,nan,,nan,0
CUST_008380,44,Male,Medium,Married,3,174.12,10,348,Card,11,Yes,3.3,1,0,Yes,0.04,No,3,No,225,App,0.31,Subscribed,6,0.087,3.11,6.2,0.67,Yes,Yes,Yes,2.6,6,89,61.04,34.7,0.3,10,5,2,Spanish,Manual,3533,False,30.400479167401095,nan,,nan,1
CUST_008381,56,Female,Medium,Married,0,162.93,8,251,Card,5,No,6.1,0,1,Yes,0.73,No,4,Yes,303,SMS,0.27,Unsubscribed,0,0.284,7.98,5.1,0.31,No,Yes,No,1.9,5,12,21.05,63.4,0.26,8,6,2,Other,Google,4493,True,,nan,,nan,0
CUST_008382,26,Male,Medium,Single,2,239.42,5,138,Digital Wallet,7,Yes,3.4,1,2,Yes,0.28,No,2,No,295,Website,0.66,Subscribed,3,0.011,3.88,5.6,0.53,Yes,No,Yes,0.8,4,55,44.85,35.0,0.16,9,8,5,Other,Google,1077,True,,YES,,nan,0
CUST_008383,71,Female,High,Married,1,237.75,9,200,Cash,10,Yes,2.6,3,0,No,0.66,No,1,No,220,SMS,0.41,Subscribed,1,0.303,1.92,4.8,0.75,Yes,Yes,No,1.4,5,74,23.34,74.9,0.22,12,10,2,Portuguese,Manual,1409,True,,nan,,nan,0
CUST_008384,38,Male,Low,Married,2,219.2,14,162,Cash,12,No,2.6,0,0,Yes,0.17,No,1,No,116,App,0.59,Subscribed,9,0.474,2.27,3.9,0.43,Yes,Yes,Yes,0.9,8,44,52.6,37.0,0.39,3,7,3,Spanish,Facebook,1719,False,,nan,,nan,0
CUST_008385,29,Female,Low,Widowed,1,185.14,7,72,Digital Wallet,2,No,3.4,0,0,Yes,0.3,No,3,No,361,Website,0.42,Subscribed,0,0.157,6.31,2.6,0.21,Yes,Yes,No,2.8,2,75,52.98,85.2,0.33,10,3,2,English,Facebook,2539,False,,nan,,nan,0
CUST_008386,72,Male,Medium,Single,1,284.59,6,300,Digital Wallet,1,No,2.1,0,0,Yes,0.46,No,1,Yes,166,SMS,0.19,Subscribed,2,0.022,4.54,5.4,0.33,Yes,Yes,No,2.5,2,56,31.08,56.8,0.14,7,5,1,Other,Manual,4555,True,51.8450855372278,YES,,No,1
CUST_008387,46,Male,Medium,Divorced,1,193.58,17,116,Digital Wallet,4,No,1.2,1,1,Yes,0.58,Yes,4,No,74,Email,0.69,Subscribed,6,0.281,3.29,3.7,0.23,No,Yes,No,2.5,4,48,27.52,46.2,0.26,10,3,1,English,Manual,1427,True,,NO,,nan,0
CUST_008388,50,Male,Medium,Widowed,2,174.07,10,148,Card,6,Yes,0.0,1,1,No,0.8,No,1,No,55,SMS,0.72,Subscribed,7,0.102,6.91,3.1,0.41,Yes,Yes,No,3.7,9,5,51.0,97.9,0.28,12,5,2,Spanish,Apple,1918,True,,NO,,nan,1
CUST_008389,60,Female,High,Single,3,231.87,5,332,Digital Wallet,10,No,0.2,0,0,Yes,0.23,Yes,2,No,310,SMS,0.05,Subscribed,6,0.007,3.03,4.6,0.82,Yes,No,No,2.3,6,78,52.02,27.4,0.4,3,7,1,Other,Google,2137,True,,nan,,nan,0
CUST_008390,79,Other,High,Widowed,0,175.7,7,40,Cash,12,Yes,3.8,1,0,No,0.38,No,3,Yes,129,Website,0.47,Subscribed,7,0.207,5.35,6.2,0.88,Yes,No,No,2.4,7,5,26.16,89.8,0.28,9,8,1,Spanish,Facebook,4536,True,,nan,,nan,0
CUST_008391,70,Male,Low,Single,2,132.07,7,361,Cash,10,Yes,3.1,1,0,Yes,0.33,No,2,No,272,App,0.51,Unsubscribed,6,0.209,1.94,5.3,0.61,No,Yes,No,1.9,4,69,62.99,59.2,0.28,8,8,1,Spanish,Facebook,2988,False,,nan,,No,0
CUST_008392,32,Female,Medium,Married,0,307.44,12,113,Digital Wallet,8,Yes,0.8,1,0,Yes,0.62,No,4,No,135,Website,0.55,Subscribed,5,0.414,3.97,4.7,0.5,Yes,No,Yes,1.0,3,28,36.31,85.4,0.11,9,7,4,Portuguese,Apple,1612,False,47.742768069803645,YES,,nan,0
CUST_008393,19,Female,Low,Divorced,0,239.01,7,198,Cash,3,No,5.3,2,0,No,0.43,No,6,Yes,349,Email,0.62,Subscribed,8,0.191,5.26,5.1,0.74,Yes,No,No,2.3,5,56,23.23,48.8,0.29,12,7,3,Spanish,Facebook,3950,False,,nan,,nan,0
CUST_008394,69,Other,High,Widowed,2,204.36,12,327,Card,14,Yes,5.6,1,0,Yes,0.05,No,1,No,191,Website,0.6,Subscribed,8,0.154,5.38,4.0,0.37,Yes,Yes,No,2.3,5,62,34.99,25.9,0.22,5,11,5,Spanish,Facebook,2077,True,,nan,,Yes,1
CUST_008395,56,Female,Medium,Married,3,207.22,8,10,Card,5,Yes,3.5,0,0,Yes,1.0,No,3,Yes,237,Website,0.23,Unsubscribed,9,0.472,4.78,5.0,0.5,No,Yes,No,1.6,2,68,39.66,84.2,0.43,7,8,3,Portuguese,Apple,1942,True,,YES,2.721977695217631,nan,0
CUST_008396,70,Male,Medium,Single,2,142.09,12,10,Digital Wallet,3,Yes,0.9,0,1,Yes,0.05,No,2,No,69,App,0.72,Subscribed,3,0.026,3.53,3.1,0.31,No,Yes,No,2.7,4,5,40.83,28.6,0.18,14,8,3,English,Apple,3606,False,43.28211100022524,nan,,nan,1
CUST_008397,61,Female,High,Widowed,3,204.34,10,159,Card,2,No,0.1,0,2,Yes,0.75,No,2,Yes,340,Email,0.42,Subscribed,9,0.011,1.85,3.4,0.18,No,Yes,No,1.7,3,23,18.59,92.6,0.37,7,6,0,Other,Google,4360,False,,NO,,Yes,0
CUST_008398,71,Female,Medium,Divorced,3,187.29,13,219,Card,10,Yes,4.2,1,0,Yes,0.82,Yes,3,Yes,226,Email,0.41,Subscribed,0,0.253,4.85,3.6,0.72,No,No,Yes,1.1,4,48,45.33,26.5,0.41,2,2,2,English,Google,4956,True,38.56284222025711,nan,,nan,1
CUST_008399,35,Male,Low,Divorced,3,173.17,11,290,Cash,10,Yes,4.4,0,1,No,0.04,No,1,No,21,SMS,0.41,Unsubscribed,5,0.481,7.08,3.7,0.29,Yes,Yes,Yes,2.4,6,13,52.89,83.6,0.4,6,5,5,Portuguese,Manual,1548,True,,nan,2.573486368733475,nan,0
CUST_008400,20,Male,Medium,Widowed,1,141.37,6,17,Cash,5,Yes,2.1,1,1,Yes,0.84,No,1,No,139,Email,0.14,Unsubscribed,3,0.011,4.81,1.1,0.54,No,Yes,Yes,0.3,5,79,29.1,44.6,0.47,15,7,3,Portuguese,Manual,1197,False,45.21662611508639,nan,3.788705891249044,Yes,0
CUST_008401,24,Female,Medium,Married,0,143.24,12,318,Card,8,Yes,4.3,1,0,Yes,0.21,No,3,Yes,257,App,0.49,Unsubscribed,8,0.425,5.89,2.6,0.4,Yes,No,No,-0.4,2,7,67.13,31.7,0.47,8,0,1,Portuguese,Google,1232,True,,NO,,nan,0
CUST_008402,60,Female,Medium,Divorced,1,199.61,6,11,Cash,2,Yes,3.7,2,1,No,0.94,No,1,No,169,Website,0.17,Subscribed,5,0.488,6.66,6.0,0.78,No,Yes,No,1.5,5,96,44.78,63.1,0.43,3,5,1,Other,Facebook,1376,True,,YES,,nan,0
CUST_008403,35,Female,Medium,Widowed,1,197.15,8,146,Cash,11,Yes,4.4,3,0,Yes,0.88,Yes,1,Yes,30,Website,0.74,Subscribed,6,0.415,7.02,4.0,0.88,No,Yes,No,2.0,6,80,58.14,85.1,0.28,7,3,2,English,Google,3371,False,,YES,,nan,1
CUST_008404,61,Other,Low,Widowed,3,209.19,13,233,Cash,3,Yes,4.7,0,0,No,0.42,No,3,Yes,115,Website,0.78,Unsubscribed,1,0.397,5.17,4.9,0.41,Yes,Yes,Yes,2.7,3,68,57.91,19.6,0.31,8,2,2,Other,Apple,1664,False,,nan,,nan,1
CUST_008405,55,Female,Medium,Widowed,1,172.95,10,297,Digital Wallet,5,Yes,2.0,1,0,No,0.2,Yes,4,No,168,SMS,0.36,Subscribed,5,0.159,3.9,6.3,0.76,No,Yes,Yes,1.9,2,47,83.08,22.2,0.33,7,6,3,Portuguese,Google,3155,False,,NO,,nan,0
CUST_008406,54,Male,Medium,Single,4,163.19,6,179,Digital Wallet,10,No,1.8,1,3,Yes,0.4,No,2,No,86,Email,-0.25,Unsubscribed,2,0.257,2.45,2.6,0.59,Yes,Yes,No,2.2,5,35,38.68,56.4,0.31,9,6,1,Other,Manual,3974,True,51.09946892147627,nan,3.972637895101329,nan,1
CUST_008407,75,Male,High,Divorced,1,239.15,8,295,Card,3,No,1.0,0,0,No,0.11,No,1,No,229,SMS,0.23,Subscribed,6,0.302,3.29,3.8,0.61,No,No,Yes,3.4,8,22,86.02,87.8,0.38,3,6,4,Other,Facebook,3997,True,,nan,,nan,0
CUST_008408,50,Male,Low,Widowed,3,213.8,7,228,Card,6,No,4.3,2,1,No,0.6,No,1,Yes,85,App,0.28,Subscribed,6,0.307,7.27,4.1,0.16,Yes,Yes,No,1.9,5,20,-2.32,30.2,0.27,11,9,5,Portuguese,Facebook,2890,False,60.08793539242132,NO,,nan,1
CUST_008409,61,Male,Low,Single,0,230.86,3,263,Cash,12,No,4.2,0,2,Yes,0.33,Yes,2,No,5,Email,0.55,Subscribed,4,0.067,6.76,5.1,0.32,Yes,Yes,Yes,2.9,1,67,-7.11,78.9,0.29,5,7,3,English,Google,4758,True,,nan,,nan,1
CUST_008410,76,Male,Medium,Single,7,271.19,10,277,Card,3,Yes,6.0,3,1,Yes,0.65,Yes,2,Yes,182,Email,0.51,Unsubscribed,2,0.221,5.21,4.5,0.81,Yes,Yes,No,-0.4,3,58,25.45,82.1,0.36,11,7,0,Portuguese,Facebook,1684,False,57.89516077354813,NO,,nan,0
CUST_008411,48,Female,Medium,Single,2,194.5,6,129,Cash,6,Yes,2.2,1,0,Yes,0.01,No,1,No,23,Email,0.57,Subscribed,1,0.341,7.29,4.8,0.72,Yes,Yes,No,1.5,6,18,48.55,75.3,0.48,8,6,0,Portuguese,Apple,1401,False,,nan,,nan,0
CUST_008412,75,Female,Low,Married,2,141.35,8,6,Cash,9,Yes,3.4,0,1,No,0.12,No,2,No,117,SMS,0.74,Subscribed,8,0.01,4.42,4.4,0.6,Yes,Yes,No,3.9,3,67,55.88,14.0,0.2,9,4,1,Other,Apple,1352,True,,NO,,nan,0
CUST_008413,28,Female,Medium,Married,2,155.14,10,199,Cash,5,Yes,3.7,2,1,No,0.2,No,0,No,244,App,0.42,Subscribed,0,0.301,3.43,5.3,0.65,Yes,Yes,No,2.2,5,91,17.5,39.0,0.15,9,5,3,English,Manual,3837,False,,nan,,nan,1
CUST_008414,21,Female,High,Widowed,3,161.38,10,174,Cash,12,No,2.1,2,0,Yes,0.64,No,2,Yes,148,App,0.26,Subscribed,3,0.427,5.57,3.0,0.47,Yes,Yes,Yes,0.0,3,5,69.68,15.7,0.26,11,5,2,Other,Facebook,4577,True,,nan,1.2086225185426795,nan,0
CUST_008415,76,Female,Medium,Married,3,170.92,8,207,Cash,4,No,5.0,0,0,No,0.92,No,1,Yes,239,App,0.4,Subscribed,3,0.213,4.73,6.0,0.33,Yes,Yes,No,0.4,3,82,35.53,62.8,0.24,6,4,0,Other,Manual,1015,False,46.96750970589486,nan,,nan,0
CUST_008416,35,Female,Medium,Divorced,2,186.55,12,267,Card,7,Yes,4.0,1,1,Yes,0.09,No,3,Yes,49,SMS,0.36,Unsubscribed,1,0.028,1.99,4.4,0.2,No,No,Yes,2.1,7,98,14.52,59.1,0.37,10,9,3,Other,Apple,1448,True,,nan,,nan,0
CUST_008417,21,Female,High,Divorced,0,247.09,7,62,Digital Wallet,12,Yes,5.4,1,0,No,0.43,Yes,0,Yes,342,Website,0.82,Subscribed,6,0.34,6.0,4.5,0.39,No,Yes,Yes,1.7,7,18,18.94,24.5,0.31,11,2,3,Other,Google,2586,False,,nan,4.386623586071677,nan,0
